idx1,idx2,idx3,Common_growth_anaer,M1growth_anaer,M2growth_anaer,M3growth_anaer,M1growth_mono,M2growth_mono,M3growth_mono,alpha1,alpha2,alpha3,interaction_type12,interaction_type13,interaction_type23,int_subclass12_1,int_subclass12_2,int_subclass13_1,int_subclass13_3,int_subclass23_2,int_subclass23_3
7,17,20,4.83122373742563,4.83122373742563,0,0,0.84573414664807,0.417718551870375,0.315050580762212,471.246148281159,-100,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
7,18,19,3.86534448284797,3.86534448285512,0,-7.15177080712501e-12,0.84573414664807,0.172286618737597,0.45763863899884,357.040134677639,-100,-100.000000001563,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
7,18,20,3.87915401635612,3.87915401635612,0,0,0.84573414664807,0.172286618737597,0.315050580762212,358.672980360379,-100,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
7,19,20,4.04966641793103,4.04966641793479,-3.75836553803592e-12,0,0.84573414664807,0.45763863899884,0.315050580762212,378.834446260091,-100.000000000821,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
8,9,10,2.56261580889312,8.75271759804694e-26,1.61556305276314,0.947052756129981,0.832166726381869,0.952665342434461,0.939573486542583,-100,69.5834812920449,0.796028165388128,parasitism,amensalism,commensalism,parasitism_giver,parasitism_taker,amensal_affected,amensal_unaffected,commensal_taker,commensal_unaffected
8,9,11,3.36766993872253,1.95373160670691e-25,2.5626158088865,0.805054129836035,0.832166726381869,0.952665342434461,0.387329406963381,-100,168.994335653897,107.847407236019,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,9,12,3.36768030864441,1.29385875654165e-24,2.562615808881,0.805064499763418,0.832166726381869,0.952665342434461,0.376390980452092,-100,168.994335653319,113.890486641427,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,9,13,2.5626158088657,-2.34447792804829e-26,-2.59350053911306e-13,2.56261580886596,0.832166726381869,0.952665342434461,0.813709797074609,-100,-100.000000000027,214.929944075749,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,9,14,2.562615808879,-4.06376174195036e-26,2.562615808879,-3.6568973296509e-27,0.832166726381869,0.952665342434461,0.216240229208626,-100,168.99433565311,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,9,15,2.56261580887861,9.08485197118711e-27,2.51038553755264,0.0522302713259639,0.832166726381869,0.952665342434461,0.413000849276959,-100,163.511794303081,-87.353471205349,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,9,16,3.38080796188911,0,0.709974487014532,2.67083347487458,0.832166726381869,0.952665342434461,0.115216765273805,-100,-25.4749327607271,2218.09447915633,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,9,17,2.58563894758043,5.77129190650649e-22,-2.0377504143217e-13,2.58563894758063,0.832166726381869,0.952665342434461,0.417718551870375,-100,-100.000000000021,518.99069026338,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,9,18,2.56261580888326,-1.5004658739509e-25,2.5626158088822,1.06059263966594e-12,0.832166726381869,0.952665342434461,0.172286618737597,-100,168.994335653445,-99.9999999993844,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,9,19,3.69430147839317,0,-2.40589552179575e-13,3.69430147839341,0.832166726381869,0.952665342434461,0.45763863899884,-100,-100.000000000025,707.252964145532,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,9,20,2.56261580887988,0,2.56261580887988,-1.87799372542072e-26,0.832166726381869,0.952665342434461,0.315050580762212,-100,168.994335653202,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,10,11,3.36766993871167,0,2.56261580888438,0.805054129827296,0.832166726381869,0.939573486542583,0.387329406963381,-100,172.742456613396,107.847407233762,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,10,12,3.36768030864482,-2.79872052660764e-25,2.5626158088865,0.805064499758311,0.832166726381869,0.939573486542583,0.376390980452092,-100,172.742456613622,113.89048664007,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,10,13,2.56261580887793,9.12392660332125e-26,2.56261580887793,0,0.832166726381869,0.939573486542583,0.813709797074609,-100,172.74245661271,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,10,14,2.56261580887315,3.14755930498516e-24,2.56261580887315,2.76697366981585e-25,0.832166726381869,0.939573486542583,0.216240229208626,-100,172.742456612201,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,10,15,2.56261580888203,-1.65930425357617e-24,2.56261580891243,-3.04035835078653e-11,0.832166726381869,0.939573486542583,0.413000849276959,-100,172.742456616382,-100.000000007362,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,10,16,3.69435789041362,0,-1.11828601694639e-13,3.69435789041373,0.832166726381869,0.939573486542583,0.115216765273805,-100,-100.000000000012,3106.44125152649,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,10,17,2.58563894758174,1.40668675682897e-26,-2.03775042358883e-13,2.58563894758195,0.832166726381869,0.939573486542583,0.417718551870375,-100,-100.000000000022,518.990690263696,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,10,18,2.56261580888157,7.99198335368543e-27,2.56261580888157,0,0.832166726381869,0.939573486542583,0.172286618737597,-100,172.742456613097,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,10,19,3.69430147838526,0,-2.40589552179575e-13,3.6943014783855,0.832166726381869,0.939573486542583,0.45763863899884,-100,-100.000000000026,707.252964143804,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,10,20,2.56261580888639,-9.1715976545249e-24,2.56261580888639,-1.47927395205878e-26,0.832166726381869,0.939573486542583,0.315050580762212,-100,172.74245661361,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,11,12,1.57192461759852,0.857677179835663,2.86889493732612e-26,0.714247437762856,0.832166726381869,0.387329406963381,0.376390980452092,3.06554595912642,-100,89.7621024034522,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
8,11,13,3.36766993870356,0,0.805054129822998,2.56261580888056,0.832166726381869,0.387329406963381,0.813709797074609,-100,107.847407232653,214.929944077544,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,11,14,1.5119605895643,0.815982838311657,0.296620345400361,0.399357405852281,0.832166726381869,0.387329406963381,0.216240229208626,-1.94478913385267,-23.4191001076239,84.6822893750203,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
8,11,15,2.42872411068151,0.0487449235169667,0.723290205124724,1.65668898203982,0.832166726381869,0.387329406963381,0.413000849276959,-94.142408970267,86.737746249436,301.13452186362,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,11,16,1.55720638506437,0.809563136473995,0.697003577874124,0.0506396707162461,0.832166726381869,0.387329406963381,0.115216765273805,-2.71623332095371,79.9511127591766,-56.0483488701455,commensalism,amensalism,parasitism,commensal_unaffected,commensal_taker,amensal_unaffected,amensal_affected,parasitism_taker,parasitism_giver
8,11,17,1.54045571646249,0.0578958661008298,0.680719651295895,0.801840199065764,0.832166726381869,0.387329406963381,0.417718551870375,-93.0427564254399,75.7469582887239,91.957047508531,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,11,18,1.4592423729527,0.786989704363631,0.67225266858907,-9.08986711721225e-25,0.832166726381869,0.387329406963381,0.172286618737597,-5.42884263285324,73.5609681329014,-100,commensalism,amensalism,parasitism,commensal_unaffected,commensal_taker,amensal_unaffected,amensal_affected,parasitism_taker,parasitism_giver
8,11,19,4.18338244229541,0,0.489080963897189,3.69430147839822,0.832166726381869,0.387329406963381,0.45763863899884,-100,26.2700314266166,707.252964146583,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,11,20,1.55969290994311,0.866050457030617,0.693642452912495,1.24599929175605e-27,0.832166726381869,0.387329406963381,0.315050580762212,4.07174783304172,79.083343645548,-100,commensalism,amensalism,parasitism,commensal_unaffected,commensal_taker,amensal_unaffected,amensal_affected,parasitism_taker,parasitism_giver
8,12,13,3.36768030863084,0,0.805064499757648,2.56261580887319,0.832166726381869,0.376390980452092,0.813709797074609,-100,113.890486639894,214.929944076638,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,12,14,1.58892353662086,0.886676927190821,0.150323822906369,0.551922786523672,0.832166726381869,0.376390980452092,0.216240229208626,6.55039417953585,-60.0617892793787,155.235942240509,amensalism,commensalism,parasitism,amensal_unaffected,amensal_affected,commensal_unaffected,commensal_taker,parasitism_giver,parasitism_taker
8,12,15,2.44562165664701,0.417126641125005,0.76268316918844,1.26581184633357,0.832166726381869,0.376390980452092,0.413000849276959,-49.8746311404919,102.630564704915,206.491342221118,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,12,16,1.63152524150185,0.77559462254395,0.71277296337466,0.143157655583242,0.832166726381869,0.376390980452092,0.115216765273805,-6.79816941058023,89.3703623074422,24.2507158077535,commensalism,commensalism,mutualism,commensal_unaffected,commensal_taker,commensal_unaffected,commensal_taker,,
8,12,17,1.63515505653061,0.177267617428104,0.717469325324197,0.740418113778311,0.832166726381869,0.376390980452092,0.417718551870375,-78.6980647257027,90.6180972940501,77.252868100547,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,12,18,1.53623116356724,0.843611884123025,0.692619279444212,-1.24570438068108e-26,0.832166726381869,0.376390980452092,0.172286618737597,1.37534431242135,84.0159077702371,-100,commensalism,amensalism,parasitism,commensal_unaffected,commensal_taker,amensal_unaffected,amensal_affected,parasitism_taker,parasitism_giver
8,12,19,4.12192181369269,0,0.427620335299318,3.69430147839337,0.832166726381869,0.376390980452092,0.45763863899884,-100,13.6106754698781,707.252964145523,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,12,20,1.65865800359941,0.95041139805891,0.708246605540496,0,0.832166726381869,0.376390980452092,0.315050580762212,14.2092525365861,88.1677942148893,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
8,13,14,2.56261580887894,4.43887821043809e-25,2.56261580887894,5.00169183152252e-27,0.832166726381869,0.813709797074609,0.216240229208626,-100,214.929944077344,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,13,15,2.56261580887932,-2.87198546185915e-26,2.56261580887932,0,0.832166726381869,0.813709797074609,0.413000849276959,-100,214.929944077391,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,13,16,3.41068099305435,0.535573206231682,-2.13020190385954e-13,2.87510778682288,0.832166726381869,0.813709797074609,0.115216765273805,-35.6411174284424,-100.000000000026,2395.39012832931,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,13,17,2.58563894757787,0,-3.57639693082393e-14,2.58563894757791,0.832166726381869,0.813709797074609,0.417718551870375,-100,-100.000000000004,518.990690262729,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,13,18,2.56261580887464,-3.24350706419054e-22,2.56261580887464,-2.60465461415135e-25,0.832166726381869,0.813709797074609,0.172286618737597,-100,214.929944076816,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,13,19,3.69430147840459,0,5.37276496487027e-14,3.69430147840454,0.832166726381869,0.813709797074609,0.45763863899884,-100,-99.9999999999934,707.252964147964,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,13,20,2.56261580888348,0,2.56261580888348,6.34176775619459e-26,0.832166726381869,0.813709797074609,0.315050580762212,-100,214.929944077902,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,14,15,2.24404003839466,0.782605082343963,0.583419678975945,0.878015277074755,0.832166726381869,0.216240229208626,0.413000849276959,-5.95573488661249,169.801637332279,112.594060910988,commensalism,commensalism,mutualism,commensal_unaffected,commensal_taker,commensal_unaffected,commensal_taker,,
8,14,16,1.23650963328926,0.634733886732899,0.505438516466584,0.0963372300897778,0.832166726381869,0.216240229208626,0.115216765273805,-23.7251542737568,133.739354752045,-16.3861007025855,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,14,17,1.30394004606985,0.413609362970404,0.504134319334087,0.38619636376536,0.832166726381869,0.216240229208626,0.417718551870375,-50.2972962198678,133.136230561292,-7.54627439070436,parasitism,amensalism,commensalism,parasitism_giver,parasitism_taker,amensal_affected,amensal_unaffected,commensal_taker,commensal_unaffected
8,14,18,1.18921238859146,0.67299644846778,0.452797445686842,0.0634184944368351,0.832166726381869,0.216240229208626,0.172286618737597,-19.1272100731709,109.395563140099,-63.1901218437485,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,14,19,3.69430147839351,0,0,3.69430147839351,0.832166726381869,0.216240229208626,0.45763863899884,-100,-100,707.252964145554,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,14,20,1.26703364465027,0.754783561328722,0.512250083321545,0,0.832166726381869,0.216240229208626,0.315050580762212,-9.29899773685941,136.8893545832,-100,commensalism,amensalism,parasitism,commensal_unaffected,commensal_taker,amensal_unaffected,amensal_affected,parasitism_taker,parasitism_giver
8,15,16,1.89097250829404,0,1.29503350256013,0.595939005733907,0.832166726381869,0.413000849276959,0.115216765273805,-100,213.566789227515,417.232890819055,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,15,17,1.72375929838714,0,0,1.72375929838714,0.832166726381869,0.413000849276959,0.417718551870375,-100,-100,312.660460175599,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,15,18,2.21336396798235,0.242130265106659,1.45149446560198,0.519739237273716,0.832166726381869,0.413000849276959,0.172286618737597,-70.9036353617017,251.450721746241,201.671273765788,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,15,19,3.69430147840104,0,0,3.69430147840104,0.832166726381869,0.413000849276959,0.45763863899884,-100,-100,707.252964147199,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,15,20,1.70841053925952,0,1.70841053925952,0,0.832166726381869,0.413000849276959,0.315050580762212,-100,313.65787558317,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,16,17,1.02713767209565,0.234261832899862,0.0573631355263396,0.735512703669451,0.832166726381869,0.115216765273805,0.417718551870375,-71.8491709085274,-50.2128571393062,76.0785343088359,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,16,18,1.20908019734152,0.618085674172955,0.0550200136395561,0.535974509529006,0.832166726381869,0.115216765273805,0.172286618737597,-25.7257404582499,-52.2465211475043,211.09468248682,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,16,19,3.69435789042219,0,3.69435789042831,-6.12657369320253e-12,0.832166726381869,0.115216765273805,0.45763863899884,-100,3106.44125153914,-100.000000001339,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,16,20,1.26569102320383,0.675093573353975,4.47871133249034e-13,0.590597449849409,0.832166726381869,0.115216765273805,0.315050580762212,-18.875202293995,-99.9999999996113,87.4611525617751,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,17,18,1.22363851354886,0.0209453698723191,0.656099306910165,0.546593836766373,0.832166726381869,0.417718551870375,0.172286618737597,-97.48303204054,57.0673133794075,217.258438740891,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,17,19,3.69430147840106,0,0,3.69430147840106,0.832166726381869,0.417718551870375,0.45763863899884,-100,-100,707.252964147204,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,17,20,1.31547199842185,0.0378712625666021,0.70491885098466,0.572681884870592,0.832166726381869,0.417718551870375,0.315050580762212,-95.4490775266562,68.7544993700466,81.7745847301992,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
8,18,19,3.6943014783901,0,0,3.6943014783901,0.832166726381869,0.172286618737597,0.45763863899884,-100,-100,707.252964144809,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
8,18,20,1.25605473156634,0.664818531077656,0.38130894741469,0.209927253073995,0.832166726381869,0.172286618737597,0.315050580762212,-20.1099359057309,121.322439437648,-33.3671270923827,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
8,19,20,3.69430147839824,0,3.69430147839824,0,0.832166726381869,0.45763863899884,0.315050580762212,-100,707.252964146587,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,10,11,3.34590970235862,-2.59350053911306e-13,2.56261580887223,0.783293893486655,0.952665342434461,0.939573486542583,0.387329406963381,-100.000000000027,172.742456612103,102.229389094825,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,10,12,3.28333733426378,2.56261580888193,-3.22164356474238e-14,0.720721525381886,0.952665342434461,0.939573486542583,0.376390980452092,168.994335653417,-100.000000000003,91.4821456444603,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
9,10,13,2.56261580887099,2.56261580887147,-2.40589552179575e-13,-2.40589552179575e-13,0.952665342434461,0.939573486542583,0.813709797074609,168.994335652319,-100.000000000026,-100.00000000003,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
9,10,14,1.26576999687356,-1.80625322783506e-13,0.795117453677603,0.470652543196143,0.952665342434461,0.939573486542583,0.216240229208626,-100.000000000019,-15.3746391244548,117.652628707706,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,10,15,2.56261580887418,-1.89034648141095e-13,2.56261580887437,0,0.952665342434461,0.939573486542583,0.413000849276959,-100.00000000002,172.742456612331,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,10,16,1.04801084797329,-1.89034648141117e-13,1.04801084797348,0,0.952665342434461,0.939573486542583,0.115216765273805,-100.00000000002,11.5411261582021,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,10,17,1.57589507098505,-2.03789991471118e-13,-2.40589552179575e-13,1.5758950709855,0.952665342434461,0.939573486542583,0.417718551870375,-100.000000000021,-100.000000000026,277.262408846645,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,10,18,1.19226190115237,0.789189212550748,-6.99679291964594e-27,0.403072688601623,0.952665342434461,0.939573486542583,0.172286618737597,-17.1598695367633,-100,133.95472704443,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,10,19,3.69430147840426,-8.16299743894437e-24,-1.89034648141062e-13,3.69430147840445,0.952665342434461,0.939573486542583,0.45763863899884,-100,-100.00000000002,707.252964147944,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,10,20,2.56261580888106,0.449707690000029,2.11290811888103,-5.73778987465225e-26,0.952665342434461,0.939573486542583,0.315050580762212,-52.7947884772593,124.87949576526,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,11,12,3.36768030863668,2.56261580887473,-1.47974580977874e-25,0.805064499761953,0.952665342434461,0.387329406963381,0.376390980452092,168.994335652661,-100,113.890486641038,parasitism,mutualism,parasitism,parasitism_taker,parasitism_giver,,,parasitism_giver,parasitism_taker
9,11,13,3.36022867814734,-2.03775042358885e-13,0.797612869271722,2.56261580887582,0.952665342434461,0.387329406963381,0.813709797074609,-100.000000000021,105.92623615256,214.929944076961,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,11,14,3.36766993867725,2.56261580888205,0.805054129796738,-1.53685315493534e-12,0.952665342434461,0.387329406963381,0.216240229208626,168.99433565343,107.847407225873,-100.000000000711,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,11,15,3.36766993871142,2.56261580888517,0.805054129826242,0,0.952665342434461,0.387329406963381,0.413000849276959,168.994335653757,107.84740723349,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,11,16,3.47601290363322,2.31729366413688,0.805054129824589,0.353665109671745,0.952665342434461,0.387329406963381,0.115216765273805,143.243199990378,107.847407233064,206.956291327293,mutualism,mutualism,mutualism,,,,,,
9,11,17,3.39069307741678,-2.69178743984423e-13,0.805054129828395,2.58563894758865,0.952665342434461,0.387329406963381,0.417718551870375,-100.000000000028,107.847407234046,518.9906902653,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,11,18,3.34590947971536,2.56261580887994,0.783293670832263,3.15973778089417e-12,0.952665342434461,0.387329406963381,0.172286618737597,168.994335653208,102.22933161032,-99.999999998166,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,11,19,4.3390195941351,-2.40589552179575e-13,0.644718115741178,3.69430147839416,0.952665342434461,0.387329406963381,0.45763863899884,-100.000000000025,66.4521474875082,707.252964145696,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,11,20,3.36766993869941,2.56261580887662,0.805054129822794,-9.65004905261925e-21,0.952665342434461,0.387329406963381,0.315050580762212,168.99433565286,107.8474072326,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,12,13,3.2875887479577,-1.16796749690557e-13,0.724972939078264,2.56261580887955,0.952665342434461,0.376390980452092,0.813709797074609,-100.000000000012,92.6116662539264,214.929944077419,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,12,14,3.27488133179508,2.56261580887491,0.712265522920162,0,0.952665342434461,0.376390980452092,0.216240229208626,168.99433565268,89.2355449284794,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,12,15,3.28434058238129,2.56261580888367,0.721724773497624,0,0.952665342434461,0.376390980452092,0.413000849276959,168.9943356536,91.7486897881411,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,12,16,3.53001785528145,2.08078223879421,0.754607242889276,0.694628373597964,0.952665342434461,0.376390980452092,0.115216765273805,118.41691369573,100.484943072467,502.888279277087,mutualism,mutualism,mutualism,,,,,,
9,12,17,3.39070344733064,-2.03775042359367e-13,0.805064499751323,2.58563894757953,0.952665342434461,0.376390980452092,0.417718551870375,-100.000000000021,113.890486638214,518.990690263117,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,12,18,3.27488133179666,2.56261580887725,0.712265522917483,1.92738313758124e-12,0.952665342434461,0.376390980452092,0.172286618737597,168.994335652926,89.2355449277676,-99.9999999988813,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,12,19,4.18755384936581,-2.40589552179575e-13,0.493252370974154,3.6943014783919,0.952665342434461,0.376390980452092,0.45763863899884,-100.000000000025,31.0478721837855,707.252964145202,parasitism,parasitism,mutualism,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker,,
9,12,20,3.33265687890381,2.56261580889123,0.770041070012576,0,0.952665342434461,0.376390980452092,0.315050580762212,168.994335654393,104.585420481559,-100,mutualism,parasitism,parasitism,,,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver
9,13,14,2.56261580887097,-2.03775042358883e-13,2.56261580887749,-6.31396067560899e-12,0.952665342434461,0.813709797074609,0.216240229208626,-100.000000000021,214.929944077166,-100.00000000292,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,13,15,2.5626158088708,-2.40468519767144e-13,2.26376994663979,0.298845862231246,0.952665342434461,0.813709797074609,0.413000849276959,-100.000000000025,178.203599708192,-27.6403758601379,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,13,16,3.34730228596974,0.785841750588662,-7.37389948947028e-14,2.56146053538115,0.952665342434461,0.813709797074609,0.115216765273805,-17.5112481177802,-100.000000000009,2123.16650644896,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,13,17,2.58563894758161,-1.8903464814109e-13,-2.40589552179575e-13,2.58563894758204,0.952665342434461,0.813709797074609,0.417718551870375,-100.00000000002,-100.00000000003,518.990690263717,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,13,18,2.5626158088775,-2.59350053911306e-13,2.56261580887776,1.32422150528158e-24,0.952665342434461,0.813709797074609,0.172286618737597,-100.000000000027,214.9299440772,-100,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
9,13,19,3.69430147838849,-1.60360346466037e-13,-1.69765555904321e-13,3.69430147838882,0.952665342434461,0.813709797074609,0.45763863899884,-100.000000000017,-100.000000000021,707.252964144529,competition,parasitism,parasitism,,,parasitism_giver,parasitism_taker,parasitism_giver,parasitism_taker
9,13,20,2.5626158088821,2.5626158088821,0,7.87058676884864e-26,0.952665342434461,0.813709797074609,0.315050580762212,168.994335653435,-100,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
9,14,15,2.56261580888272,2.56261580888047,2.25244444072632e-12,0,0.952665342434461,0.216240229208626,0.413000849276959,168.994335653264,-99.9999999989584,-100,parasitism,parasitism,competition,parasitism_taker,parasitism_giver,parasitism_taker,parasitism_giver,,
9,14,16,1.39056862404339,0.851673342352099,0.538895281693691,-2.39794689354171e-12,0.952665342434461,0.216240229208626,0.115216765273805,-10.6009944504001,149.211390343918,-100.000000002081,parasitism,competition,parasitism,parasitism_giver,parasitism_taker,,,parasitism_taker,parasitism_giver
